Date,Open,High,Low,Close,Volume,MA7,MA30,Daily_Return,Volatility_Amplitude,Dist_MA7,Dist_MA30,Volume_MA7,Volume_Momentum,Next_Day_Close,Target,Close_SP500,Return_SP500,Return_SP500_Yesterday,Correlation_BTC_SP500,RSI_14
2024-08-07,55133.76,62745.14,54730.0,61685.99,48349.52949,58174.04142857144,63054.581666666665,0.1188424297562871,0.1453762631099348,0.0603696852614354,-0.0217048726752581,58434.42000285714,-0.1725847627539392,60837.99,0,5199.5,-0.007734647858502863,0.010354085880061037,-0.16012850706183082,49.21221968663296
2024-08-08,61686.0,61744.37,59535.0,60837.99,30972.48017,58079.70714285714,63158.31966666666,-0.0137472035794183,0.0358163926985053,0.0474913354910412,-0.0367383058781925,57313.28440285714,-0.4595933474638564,60923.51,1,5319.31005859375,0.023042611519136447,-0.007734647858502863,-0.17858296758359796,47.539089722096776
2024-08-09,60837.99,61470.58,60242.0,60923.51,9995.20621,58111.92428571429,63277.77366666667,0.0014057006156844,0.0201942897850504,0.0483822511273626,-0.0372052227859407,54736.21162285714,-0.8173931678197083,58712.59,0,5344.16015625,0.004671676849538509,0.023042611519136447,-0.1724493021688115,47.732085770182266
2024-08-10,60923.51,61858.0,58286.73,58712.59,19189.84512,58190.72285714286,63305.223333333335,-0.0362900955640934,0.0586189141104968,0.0089682189399556,-0.072547462776505,52960.97235,-0.6376606344539669,59346.64,1,5344.16015625,0.0,0.004671676849538509,-0.17077195091681305,43.29738537239434
2024-08-11,58712.59,60711.09,57642.21,59346.64,37009.91743,58951.84142857143,63309.97733333333,0.0107992169992841,0.0522695387820567,0.0066969675901799,-0.0626020968616994,35095.87600285715,0.0545375025540616,60587.15,1,5344.16015625,0.0,0.0,-0.1847421852810338,44.879019292181034
2024-08-12,59346.64,61578.1,58392.88,60587.15,27858.95851,59604.00428571429,63302.952000000005,0.0209027840497794,0.0536714462689042,0.0164946252532457,-0.0429016643647203,31092.18768142857,-0.1039884746791164,58683.39,0,5344.39013671875,4.303397765514916e-05,0.0,-0.1861800473122973,47.93872150258911
2024-08-13,60587.16,61800.0,58433.18,58683.39,28422.76326,60111.03714285714,63101.59366666666,-0.0314220042662505,0.0555698600165447,-0.0237501665370414,-0.0700173071698595,28828.38574142857,-0.014070246078526,57541.06,0,5434.43017578125,0.016847579753558328,4.303397765514916e-05,-0.24210189236379812,43.91038211969492
2024-08-14,58683.39,59849.38,56078.54,57541.06,37686.17622,59518.90428571428,62851.496,-0.0194659851791111,0.0642573648182219,-0.0332305224608948,-0.0844917995269357,27305.04956,0.380190727623056,58874.6,1,5455.2099609375,0.0038237284285767004,0.016847579753558328,-0.25066644868631577,41.648830603947985
2024-08-15,57541.05,59817.76,57098.62,58874.6,27610.84344,59238.42,62677.71633333333,0.0231756285295453,0.0472556548759537,-0.0061416222782444,-0.0606773276982134,26824.81574142857,0.0293022590033107,59491.99,1,5543.22021484375,0.016133247764330783,0.0038237284285767004,-0.19732649092364543,45.19729469098405
2024-08-16,58874.59,59700.0,58785.05,59491.99,7721.72931,59033.91714285714,62527.852,0.0104866972322015,0.0155406602406912,0.0077594860600958,-0.048552155605793,26500.033327142857,-0.7086143547566425,58427.35,0,5554.25,0.001989779357261412,0.016133247764330783,-0.19818952911978374,46.810014604129606
2024-08-17,59491.99,60284.99,58408.92,58427.35,13634.85717,58993.16857142857,62253.43033333333,-0.0178955183714647,0.0315348335128813,-0.0095912558204681,-0.0614597510988028,25706.46362,-0.4695942090069564,59438.5,1,5554.25,0.0,0.001989779357261412,-0.17423095954919995,44.3844350735541
2024-08-18,58427.35,59617.63,57787.3,59438.5,22809.31251,59006.29142857143,61996.715,0.0173061074993132,0.0313265961916806,0.0073247879330252,-0.0412637185696048,23677.805774285716,-0.0366796346149989,59013.8,0,5554.25,0.0,0.0,-0.16799543666414762,47.18368900567825
2024-08-19,59438.5,61400.0,58548.23,59013.8,31477.44548,58781.527142857136,61691.66366666667,-0.0071452005013584,0.0479784987844578,0.0039514600663295,-0.0434072208059704,24194.732484285712,0.3010040718757419,61156.03,1,5608.25,0.009722284736913167,0.0,-0.16880013836457772,46.133390670101605
2024-08-20,59013.8,61820.93,58783.47,61156.03,27983.6422,59134.76142857143,61479.131,0.0363004924271949,0.0514703340574577,0.0341807174426508,-0.0052554581488798,24132.00090428572,0.1596072083285166,60375.84,0,5597.1201171875,-0.0019845553982971165,0.009722284736913167,-0.17421555942372352,51.94418197762722
2024-08-21,61156.03,61400.0,59724.87,60375.84,21241.20588,59539.73,61293.792,-0.0127573683249223,0.0273910847384959,0.0140428920319255,-0.0149762638278278,21782.719427142853,-0.0248597769876283,64037.24,1,5620.85009765625,0.004239676828782013,-0.0019845553982971165,-0.1615686372582976,49.835675432839196
2024-08-22,60375.83,64955.0,60342.14,64037.24,38118.07089,60277.25,61249.16666666666,0.0606436383566072,0.0764024279252144,0.062378260454815,0.0455201839480809,23283.75192,0.6371103343210676,64157.01,1,5570.64013671875,-0.008932805548120926,0.004239676828782013,-0.19966125642270088,58.37500406074382
2024-08-23,64037.24,64494.5,63531.0,64157.01,15857.15616,60943.68142857143,61194.402,0.0018703179587378,0.0150459326479404,0.0527261973038949,0.0484130558216746,24445.955755714287,-0.3513382614916432,64220.0,1,5634.60986328125,0.01148337085011919,-0.008932805548120926,-0.19696203152440145,58.623129875450246
2024-08-24,64157.02,65000.0,63773.27,64220.0,12305.47977,61771.20285714286,61071.469000000005,0.0009816540730851,0.0191207446979302,0.0396430218223276,0.0515548594385374,24256.04469857143,-0.4926839918494734,62834.0,0,5634.60986328125,0.0,0.01148337085011919,-0.1820783106157527,58.76235571205484
2024-08-25,64219.99,64481.0,62800.0,62834.0,19470.05276,62256.274285714295,60902.719000000005,-0.0215819093089238,0.0261756502920663,0.0092797990389584,0.0317109158952327,23779.007591428566,-0.1812083542536814,59415.0,0,5634.60986328125,0.0,0.0,-0.18264826325894765,54.423039503030665
2024-08-26,62834.0,63212.0,58034.01,59415.0,35135.94178,62313.58857142857,60608.223000000005,-0.0544132157748989,0.0824074545628162,-0.0465161554306246,-0.0196874770606623,24301.64992,0.4458253614740577,59034.9,0,5616.83984375,-0.0031537266931381813,0.0,-0.1566858274864166,45.49757367422699
2024-08-27,59415.0,60234.98,57860.0,59034.9,36868.54275,62010.57,60349.89666666666,-0.0063973744004039,0.0399727341580409,-0.047986496495678,-0.0217895429702198,25570.921427142857,0.441815182728027,59359.01,1,5625.7998046875,0.0015951960865450143,-0.0031537266931381813,-0.15903741428057727,44.62143058365406
2024-08-28,59034.9,61166.99,58713.09,59359.01,27020.90743,61865.30857142858,60122.263666666666,0.0054901422717748,0.0415669375233972,-0.0405121808862368,-0.0126950254384688,26396.593077142858,0.0236513231473702,59123.99,0,5592.18017578125,-0.00597597320797616,0.0015951960865450143,-0.1630815515520364,45.583696459981525
2024-08-29,59359.0,59944.07,57701.1,59123.99,28519.32195,61163.41571428571,59938.79666666666,-0.0039591300392527,0.0377865193146785,-0.0333438819671637,-0.0135939777236101,25025.34322857143,0.1396176144125566,58973.99,0,5591.9599609375,-3.937906806072977e-05,-0.00597597320797616,-0.17544894958539997,44.97344811070055
2024-08-30,59123.99,59462.38,58744.0,58973.99,8798.409,60422.98428571429,59726.12899999999,-0.0025370412247211,0.0121503978334344,-0.0239808460777544,-0.0125931315588859,24016.950777142854,-0.6336583656417566,57301.86,0,5648.39990234375,0.010093051774424433,-3.937906806072977e-05,-0.19801060183158112,44.56338905666315
2024-08-31,58974.0,59076.59,57201.0,57301.86,20705.15741,59434.67857142857,59586.24666666667,-0.0283538508495269,0.0318036761962898,-0.0358850863282679,-0.0383374821281466,25216.90472571429,-0.1789175699709707,59132.13,1,5648.39990234375,0.0,0.010093051774424433,-0.2896064673204504,40.16675399662277
2024-09-01,57301.77,59425.69,57128.0,59132.13,22895.01461,58905.84,59534.05133333334,0.0319424687928488,0.0400980632884464,0.0038415545894939,-0.0067511167866431,25706.18499,-0.1093577433249461,57487.73,0,5648.39990234375,0.0,0.0,-0.3369798123239622,46.400289753293634
2024-09-02,59132.12,59809.65,57415.0,57487.73,22828.18447,58630.51571428572,59511.609,-0.0278087442154957,0.04049660319975,-0.0194913126784465,-0.0340081378071965,23947.933945714285,-0.0467576651185258,57970.9,1,5648.39990234375,0.0,0.0,-0.3441045520875085,42.15135181051372
2024-09-03,57487.74,58519.0,55606.0,57970.9,35560.82146,58478.51571428571,59643.34533333334,0.0084045746101691,0.0506716736472854,-0.0086803795904434,-0.0280407700806588,23761.11661857143,0.4965972361840121,56180.0,0,5528.93017578125,-0.02115107439771169,0.0,-0.36621046015273007,43.78036606793521
2024-09-04,57970.9,58327.07,55643.65,56180.0,27806.91413,58024.37142857142,59648.61166666667,-0.0308930860138449,0.0462890864209456,-0.0317861509424856,-0.058150752712406,23873.40329,0.1647653998978711,53962.97,0,5520.06982421875,-0.0016025435809103872,-0.02115107439771169,-0.2947806060555905,39.35647959480871
2024-09-05,56180.0,57008.0,52550.0,53962.97,54447.76826,57287.08285714286,59609.57200000001,-0.0394629761480953,0.0793520825916696,-0.0580255214850478,-0.094726430849059,27577.467048571427,0.9743571142376004,54160.86,1,5503.41015625,-0.003018017615584734,-0.0016025435809103872,-0.2515765577037681,34.68408281285572
2024-09-06,53962.97,54850.0,53745.54,54160.86,16694.04774,56599.49285714286,59358.73433333333,0.0036671443399056,0.0204669980173441,-0.0430857722223407,-0.0875671355144516,28705.41544,-0.4184355988543741,54869.95,1,5408.419921875,-0.01726024985928465,-0.003018017615584734,-0.1612124990404418,35.4210554725086
2024-09-07,54160.86,55318.0,53629.01,54869.95,16274.14779,56252.07714285714,59159.799666666666,0.0130922958018021,0.0311846968456556,-0.0245702419014165,-0.0725129174006274,28072.414065714285,-0.4202797183062313,57042.0,1,5408.419921875,0.0,-0.01726024985928465,-0.1445262787892008,38.11554269966136
2024-09-08,54869.95,58088.0,54591.96,57042.0,32384.51737,55953.48714285715,59030.416,0.0395854197060504,0.0637150206989436,0.0194538877329258,-0.033684600833577,29428.05731714286,0.100463989892221,57635.99,1,5408.419921875,0.0,0.0,-0.14497746147140753,45.602680514813045
2024-09-09,57042.01,58044.36,56386.4,57635.99,23626.78126,55974.66714285714,58994.52933333333,0.0104130271706764,0.0290655956899134,0.0296799059635829,-0.0230282256454197,29542.142572857145,-0.2002346748638362,57338.0,0,5471.0498046875,0.0115800702824842,0.0,-0.12712429506742629,47.474227303761396
2024-09-10,57635.99,57981.71,55545.19,57338.0,33026.56757,55884.25285714286,58927.57466666666,-0.0051702070182189,0.0422742803585051,0.0260135381352123,-0.0269750566803121,29180.106302857144,0.1318179319575073,58132.32,1,5495.52001953125,0.004472672652839682,0.0115800702824842,-0.1281493430582063,46.60788440581544
2024-09-11,57338.0,58588.0,57324.0,58132.32,31074.40631,56163.15571428572,58845.747,0.0138532910111967,0.0220447172904531,0.0350614964681089,-0.012123679898226,29646.8909,0.0481505940982162,60498.0,1,5554.1298828125,0.010665025888896507,0.004472672652839682,-0.09917073432466997,49.26562575793281
2024-09-12,58132.31,60625.0,57632.62,60498.0,29825.23333,57096.73142857143,58906.234,0.0406949250769495,0.0514753327366484,0.0595702851341602,0.0270220296208376,26129.385910000005,0.1414440979489515,59993.03,0,5595.759765625,0.007495302358939249,0.010665025888896507,0.024604850592377225,56.250434409715076
2024-09-13,60497.99,60610.45,59400.0,59993.03,12137.90901,57929.898571428566,58987.96633333333,-0.008346723585362,0.0200081027485375,0.035614276555785,0.0170384525716174,25478.50894857143,-0.5236020665691048,59132.0,0,5626.02001953125,0.005407711405364557,0.007495302358939249,0.027377809960290284,54.524831748344006
2024-09-14,59993.02,60395.8,58691.05,59132.0,13757.92361,58538.76285714285,58996.54633333333,-0.0143520029496764,0.028415805705397,0.0101340908810265,0.0022959592566884,25119.04835142857,-0.4522912087464667,58213.99,0,5626.02001953125,0.0,0.005407711405364557,-0.03059822826124202,51.617153413064706
2024-09-15,59132.0,59210.7,57493.3,58213.99,26477.5642,58706.19,58953.94633333333,-0.0155247581681661,0.0290434959074611,-0.0083841243998289,-0.0125514300459128,24275.19789857143,0.0907249576555739,60313.99,1,5626.02001953125,0.0,0.0,-0.03200259941680417,48.63897796388767
2024-09-16,58213.99,61320.0,57610.01,60313.99,33116.25878,59088.76142857143,59016.83433333333,0.0360738028779679,0.0637302133043963,0.0207353909915622,0.0219794179291317,25630.83754428571,0.2920474690997029,61759.99,1,5633.08984375,0.0012566297656613212,0.0,-0.02782354869930358,55.03084228921678
2024-09-17,60313.99,61786.24,59174.8,61759.99,36087.02469,59720.474285714285,59094.21733333333,0.0239745372508103,0.0432974173985172,0.0341510300894175,0.0451105503543572,26068.045704285712,0.3843394744419647,62947.99,1,5634.580078125,0.00026455008109871336,0.0012566297656613212,-0.027183056566759622,58.830169126058315
2024-09-18,61759.98,63850.0,61555.0,62947.99,34332.52608,60408.427142857145,59225.357,0.0192359194416836,0.0371599861269385,0.0420398771704013,0.0628553914837525,26533.49138571429,0.2939317175004244,63201.05,1,5618.259765625,-0.002896455862498093,0.00026455008109871336,-0.021960281383287632,61.69365747830467
2024-09-19,62948.0,64133.32,62350.0,63201.05,25466.37794,60794.57714285714,59293.524333333335,0.0040199847493169,0.0283300502001652,0.0395836762132262,0.0659013899173801,25910.797758571425,-0.0171519156882929,63348.96,1,5713.64013671875,0.01697685316676334,-0.002896455862498093,-0.0008139869157016378,62.29525234650822
2024-09-20,63201.05,63559.9,62758.0,63348.96,8375.34608,61273.99571428572,59392.62833333333,0.0023403092195461,0.0126880803404374,0.0338637012573755,0.0666131770505639,25373.28876857143,-0.6699148401142976,63578.76,1,5702.5498046875,-0.0019410273951238066,0.01697685316676334,0.00795764759122302,62.664328611912055
2024-09-21,63348.97,64000.0,62357.93,63578.76,14242.19892,61909.24714285715,59377.34566666666,0.0036273675799306,0.0259210212889017,0.0269670999760408,0.0707578670983256,25442.470955714285,-0.4402195075788715,63339.99,0,5702.5498046875,0.0,-0.0019410273951238066,0.12205611293274896,63.26595380949592
2024-09-22,63578.76,64745.88,62538.75,63339.99,24078.05287,62641.53285714285,59350.11166666666,-0.0037554994781276,0.0347148953518438,0.011150064677536,0.0672261301839168,25099.68362285714,-0.0407029334794797,64262.7,1,5702.5498046875,0.0,0.0,0.12266505222285705,62.145418395934634
2024-09-23,63339.99,64688.0,62700.0,64262.7,23185.04759,63205.63428571428,59351.535,0.0145675741344449,0.0313861748320452,0.0167242323604785,0.0827470595326641,23680.939167142857,-0.0209405367600835,63152.01,0,5718.56982421875,0.0028092730585327352,0.0,0.1286166027878519,64.74412458532561
2024-09-24,64262.7,64817.99,62947.08,63152.01,17813.11168,63404.49428571428,59362.135333333325,-0.0172835875243336,0.0291134670656538,-0.0039821196992208,0.0638433008749698,21070.380165714283,-0.1545899248184666,65173.99,1,5732.93017578125,0.0025111788443470395,0.0028092730585327352,0.11964009231056791,59.45325915990095
2024-09-25,63152.01,65839.0,62670.0,65173.99,28373.30593,63722.49428571428,59554.10166666666,0.0320176665794168,0.0501805089022503,0.0227783882372464,0.0943661003366099,20219.06300142857,0.4032947979832343,65769.95,1,5722.259765625,-0.0018612489301417234,0.0025111788443470395,0.06608812166081926,65.05229992228963
2024-09-26,65173.99,66498.0,64819.9,65769.95,22048.80487,64089.48,59778.60333333334,0.0091441386356735,0.025748001618437,0.0262206839562436,0.1002256046909982,19730.83827714285,0.1174793772215136,65858.0,1,5745.3701171875,0.00403867571712313,-0.0018612489301417234,0.07219775098355312,66.51977581255056
2024-09-27,65769.95,66260.0,65422.23,65858.0,9127.23316,64447.91428571428,59995.23633333333,0.0013387572896133,0.0127378840944838,0.021879462352101,0.0977204862414937,19838.25071714286,-0.5399174407997138,65602.01,0,5738.169921875,-0.0012532169669905446,0.00403867571712313,0.07693635532661176,66.74197667517039
2024-09-28,65858.0,66076.12,65432.0,65602.01,8337.74111,64736.95,60211.17033333333,-0.0038869993015276,0.0097804366971361,0.0133626931759991,0.089532218636884,18994.756744285714,-0.5610503876282446,63327.59,0,5738.169921875,0.0,-0.0012532169669905446,0.07685935711473098,65.38334160945175
2024-09-29,65602.01,65618.8,62856.3,63327.59,30011.08752,64735.17857142857,60356.29033333333,-0.0346699742888975,0.0421099902274335,-0.0217437968426309,0.04922932887785,19842.333122857144,0.5124777582445221,60805.78,0,5738.169921875,0.0,0.0,0.09291472457868695,54.72433778490922
2024-09-30,63327.6,64130.63,60164.0,60805.78,43671.48108,64241.33285714286,60473.087666666666,-0.0398218154485563,0.0626366702669925,-0.0534788539456784,0.0055014940723245,22768.96647857143,0.9180264998457688,60649.28,0,5762.47998046875,0.004236552581176722,0.0,0.05332860631369291,45.807472332845244
2024-10-01,60804.92,62390.31,60000.0,60649.28,31534.70118,63883.8,60523.65933333334,-0.0025596612905666,0.0393111281126592,-0.0506313024585262,0.002075562979013,24729.19355,0.27520135730427,60752.71,1,5708.75,-0.009324107094664358,0.004236552581176722,0.06551884854538212,45.314013540605515
2024-10-02,60649.27,61477.19,59828.11,60752.71,26221.43472,63252.188571428575,60632.492,0.0017055440238605,0.0271904344438111,-0.0395160804373748,0.001982732294757,24421.783377142856,0.0736904146214603,62086.0,1,5709.5400390625,0.00013839090212397487,-0.009324107094664358,0.06512184315556627,45.7301065301496
2024-10-03,60752.72,62484.85,60459.9,62086.0,21294.65994,62725.91,60769.662,0.0219460132813806,0.0333310179363162,-0.0102016853960348,0.0216611045162634,24314.04838714286,-0.1241828756390685,62058.0,0,5699.93994140625,-0.001681413492255035,0.00013839090212397487,0.09960661399819558,50.914849760876145
2024-10-04,62086.0,62370.56,61689.26,62058.0,7807.46141,62183.05285714286,60965.59533333333,-0.000450987340141,0.0109734883870759,-0.0020110440288313,0.0179183793858466,24125.509565714285,-0.6763814920164218,62819.91,1,5751.06982421875,0.008970249395274354,-0.001681413492255035,0.06915513889326699,50.80507727648135
2024-10-05,62058.01,62975.0,61798.97,62819.91,8906.86177,61785.61,61260.82666666666,0.012277222553543,0.0189504948676246,0.0167401438619769,0.0254499231918082,24206.81251714286,-0.6320514415645467,62224.0,0,5751.06982421875,0.0,0.008970249395274354,0.01575747184388739,53.72850831013719
2024-10-06,62819.91,64478.19,62128.0,62224.0,25966.1852,61627.954285714295,61529.598,-0.0094860053126469,0.0374115467532507,0.0096716777506903,0.0112856580015361,23628.969328571427,0.0989131535501416,62160.49,0,5751.06982421875,0.0,0.0,0.018854727916591856,51.167401923884384
2024-10-07,62224.01,63200.0,61860.31,62160.49,19702.22371,61821.48428571429,61772.616,-0.0010208278122866,0.0215301135365593,0.005483623018803,0.0062790606115822,20204.789704285715,-0.0248736067853809,60636.02,0,5695.93994140625,-0.009586022165882668,0.0,0.04341820301745731,50.888986838457804
2024-10-08,62160.5,62543.75,60301.0,60636.02,20011.15684,61819.58999999999,61892.41666666666,-0.0245248992527409,0.0360799864865951,-0.0191455491697695,-0.0202996866875182,18558.56908428571,0.078270460891527,60326.39,0,5751.1298828125,0.009689347495581924,-0.009586022165882668,-0.0040262115186949915,44.61375686551988
2024-10-09,60636.01,61321.68,58946.0,60326.39,23967.92481,61758.68714285714,61982.096666666665,-0.0051062066913704,0.0391793589320933,-0.0231918327464445,-0.0267126598761394,18236.63909714286,0.3142731334610369,62540.0,1,5792.0400390625,0.007113411987488272,0.009689347495581924,-0.043171609280753656,43.442034205340306
2024-10-10,60326.4,63417.56,60087.64,62540.0,23641.35209,61823.54428571429,62155.496666666666,0.0366937194992573,0.0551983874389984,0.0115887195171899,0.006186151731606,18571.880832857143,0.2729648818429855,63206.22,1,5780.0498046875,-0.002070122839989974,0.007113411987488272,-0.07632094923552042,52.95493311637527
2024-10-11,62539.99,63480.0,62487.23,63206.22,10911.30116,61987.57571428572,62324.62666666667,0.0106528638715804,0.0158741630754977,0.0196594925946334,0.0141451843433959,19015.28651142857,-0.4261826581765103,62870.02,0,5815.02978515625,0.006051847587953629,-0.002070122839989974,-0.10033005791204355,55.3870332251051
2024-10-12,63206.23,63285.72,62050.0,62870.02,11909.21995,61994.73428571428,62403.694,-0.0053192541304869,0.0195506044261776,0.0141187106351936,0.0074727307008459,19444.194822857145,-0.3875179682935284,66083.99,1,5815.02978515625,0.0,0.006051847587953629,-0.18926851193880212,53.87344808276708
2024-10-13,62870.02,66500.0,62457.81,66083.99,37669.95222,62546.16142857143,62606.726,0.0511208681021575,0.0642943965979333,0.0565634803259481,0.0555413806497404,21116.16154,0.7839393844682625,67074.14,1,5815.02978515625,0.0,0.0,-0.17716003880830042,64.00124577712762
2024-10-14,66084.0,67950.0,64800.01,67074.14,43683.95423,63248.11142857142,62871.464,0.0149830518733732,0.0476664548150838,0.0604923765312654,0.0668455247041805,24542.12304285714,0.779958243780136,67620.01,1,5859.85009765625,0.0077076668832223305,0.0,-0.1585417861626553,66.44556442408802
2024-10-15,67074.14,68424.0,66750.49,67620.01,29938.25544,64245.82428571429,63184.998,0.0081383078485985,0.0249501521748917,0.052519922528817,0.0701909019606203,25960.279985714285,0.1532331491214563,67421.78,0,5815.259765625,-0.007609466332438197,0.0077076668832223305,-0.17116113153623538,67.74582157722136
2024-10-16,67620.0,67939.4,66666.0,67421.78,25328.22861,65259.45142857143,63421.924333333336,-0.0029313812481514,0.0188317065956816,0.03313433570301,0.06306739678292,26154.6091,-0.031595979387052,68428.0,1,5842.47021484375,0.004679145956573816,-0.007609466332438197,-0.1865511606715163,66.73448786804946
2024-10-17,67421.78,69000.0,67192.36,68428.0,28725.635,66100.5942857143,63644.191333333336,0.0149242574135539,0.0268109207440088,0.0352100573290716,0.0751648904078567,26880.93523,0.0686248359373023,68378.0,0,5841.47021484375,-0.00017116047891174713,0.004679145956573816,-0.1877156937062564,69.24432467731589
2024-10-18,68427.99,68693.26,68010.0,68378.0,8193.66737,66839.42,63825.191666666666,-0.0007305490048736,0.0099850952804546,0.0230190507338334,0.071332466294983,26492.70183142857,-0.6907198283460932,69031.99,1,5864.669921875,0.00397155273894878,-0.00017116047891174713,-0.17210443182920993,68.96587465222453
2024-10-19,68377.99,69400.0,68100.0,69031.99,12442.47378,67719.70142857144,64019.55633333333,0.0095644812022114,0.0190119656924691,0.019378239179225,0.0782953515105325,26568.88095,-0.5316899570058858,67377.5,0,5864.669921875,0.0,0.00397155273894878,-0.21169433864251072,70.62951694880053
2024-10-20,69032.0,69519.52,66840.67,67377.5,31374.42184,67904.48857142858,64153.841,-0.0239671456715726,0.0388059160968826,-0.0077607325011253,0.0502488853317449,25669.51946714285,0.2222442216013998,67426.0,1,5864.669921875,0.0,0.0,-0.19700493081826295,61.628713689379204
2024-10-21,67377.5,67836.01,66571.42,67426.0,24598.96268,67954.75428571428,64282.08233333333,0.0007198248673518,0.0187687284330822,-0.0077809756104944,0.0489081490914365,22943.09210285714,0.0721729472958291,66668.65,0,5853.97998046875,-0.0018227694906369774,0.0,-0.19394560673470482,61.78246540683952
2024-10-22,67426.01,67472.83,65260.0,66668.65,25530.2407,67818.84571428571,64393.03766666667,-0.0112324605890219,0.0328186407589593,-0.016959824399421,0.0353394158094098,22313.375711428573,0.1441675625496592,68198.28,1,5851.2001953125,-0.0004748538883844189,-0.0018227694906369774,-0.18770531277294072,57.88216583599847
2024-10-23,66668.65,68850.0,66510.0,68198.28,22589.83877,67929.77428571429,64524.223666666665,0.0229437674229192,0.0350989558060647,0.0039526955169373,0.0569407289937121,21922.177162857144,0.0304559899403639,66698.33,0,5797.419921875,-0.009191323428069387,-0.0004748538883844189,-0.25409769285989575,62.967198470552674
2024-10-24,68198.27,68771.49,65596.29,66698.33,34479.71125,67682.67857142857,64642.43433333333,-0.021993813039539,0.0465583657767273,-0.0145435817879124,0.0318041188867563,22744.188055714283,0.5159789905684177,67092.76,1,5809.85986328125,0.002145772011323821,-0.009191323428069387,-0.2523686745081078,55.84684678960057
2024-10-25,66698.32,67454.55,66439.9,67092.76,11842.9077,67499.07285714286,64706.39333333333,0.0059137921314957,0.0152125270921367,-0.0060195324164348,0.0368799208815944,23265.50810285714,-0.4909671584371879,68021.7,1,5808.1201171875,-0.00029944716993013376,0.002145772011323821,-0.23931008822216182,57.21689917120659
2024-10-26,67092.76,68332.05,66913.73,68021.7,8653.19592,67354.74571428572,64781.45166666666,0.0138456071862299,0.021139687799399,0.009902112741149,0.0500181494852269,22724.18269428571,-0.6192076064334777,69962.21,1,5808.1201171875,0.0,-0.00029944716993013376,-0.25267562255914366,60.33829759651993
2024-10-27,68021.69,70270.0,67618.0,69962.21,29046.75459,67723.99,64918.25866666666,0.0285279592435883,0.0389875641137407,0.0330491455095897,0.0776969597911172,22391.65880142857,0.2972131652946962,72736.42,1,5808.1201171875,0.0,0.0,-0.2490558412716124,65.9301983911952
2024-10-28,69962.21,73620.12,69760.0,72736.42,50128.60594,68482.62142857142,65156.07233333334,0.039652978372181,0.055174357699678,0.062115007905551,0.11634138454335,26038.750695714287,0.9251540339164837,72344.74,0,5823.52001953125,0.0026514435020339455,0.0,-0.20965779185535136,72.00666227915168
2024-10-29,72736.41,72961.0,71436.0,72344.74,26885.99056,69293.49142857143,65456.644,-0.0053847859689528,0.0209661158696174,0.0440336965063138,0.1052314261635534,26232.429247142856,0.0249142504759953,70292.01,0,5832.919921875,0.001614127248163344,0.0026514435020339455,-0.23305271988990187,70.10553850497541
2024-10-30,72344.75,72700.0,69685.76,70292.01,29352.10297,69592.59571428571,65772.85166666667,-0.0283744155588346,0.041664944588239,0.0100501249958508,0.0687085662065586,27198.46699,0.0791822561467095,69496.01,0,5813.669921875,-0.003300233889343751,0.001614127248163344,-0.1353738578316928,61.01372772283725
2024-10-31,70292.01,71632.95,68820.14,69496.01,38301.86755,69992.26428571428,66067.74266666667,-0.011324188908526,0.0400160701052651,-0.0070901304705407,0.0518901841497756,27744.489318571428,0.3805216275637751,69374.74,0,5705.4501953125,-0.018614700871699585,-0.003300233889343751,-0.04228250982887442,57.87910150721033
2024-11-01,69496.0,69914.37,69000.14,69374.74,10521.67243,70318.26142857144,66355.14366666667,-0.0017448486243811,0.0131551456198917,-0.0134178719638831,0.0455065902426825,27555.74142285714,-0.618167688956741,68775.99,0,5728.7998046875,0.004092509543626166,-0.018614700871699585,-0.049729403487645644,57.39530849696334
2024-11-02,69374.74,69391.0,67478.73,68775.99,24995.70243,70426.01714285715,66578.14333333334,-0.0086306629761783,0.0275643555565037,-0.0234292270072594,0.0330115343659077,29890.38521,-0.163754422889219,67850.01,0,5728.7998046875,0.0,0.004092509543626166,-0.039409159141069995,54.95297024034702
2024-11-03,68775.99,69500.0,66835.0,67850.01,29800.39187,70124.27428571429,66771.21033333334,-0.0134637102279445,0.0387489878371798,-0.0324319119004074,0.0161566588546336,29998.047678571427,-0.0065889557443639,69372.01,1,5728.7998046875,0.0,0.0,-0.029504635849527713,51.31613114012227
2024-11-04,67850.01,70577.91,67476.63,69372.01,33355.06888,69643.64428571428,66989.61366666667,0.022431831623901,0.0457078783039235,-0.0039003456596829,0.0355636673050225,27601.828098571423,0.2084369470341835,75571.99,1,5712.68994140625,-0.002812083478299976,0.0,-0.045342122651131286,56.42124533293703
2024-11-05,69372.01,76400.0,69298.0,75571.99,104126.994787,70104.68000000001,67434.54666666668,0.0893729329739762,0.1023755834665883,0.0779878033820281,0.1206717288922729,38636.25727385714,1.6950590490413924,75857.89,1,5782.759765625,0.012265644545291332,-0.002812083478299976,0.2029342783671725,70.15203302529645
2024-11-06,75571.99,76849.99,74416.0,75857.89,44869.422345,70899.80571428571,67891.12666666666,0.0037831476979763,0.0322075679097507,0.0699308585653186,0.1173461647270743,40853.01718457143,0.0983135503133758,76509.78,1,5929.0400390625,0.025295927786425976,0.012265644545291332,0.13824954420719043,70.61186713304112
