Date,Open,High,Low,Close,Volume,MA7,MA30,Daily_Return,Volatility_Amplitude,Dist_MA7,Dist_MA30,Volume_MA7,Volume_Momentum,Next_Day_Close,Target
2025-03-05,90606.0,92810.64,87836.0,89931.89,34342.44902,88389.28,93492.183,-0.0074400150100434916,0.054904090236849654,0.017452455772917267,-0.0380811837498757,50244.12209571429,-0.3164882261336329,86801.75,0
2025-03-06,89931.88,91283.02,84667.03,86801.75,57980.35713,88739.53857142858,93165.16033333333,-0.034805566168526716,0.07356668180404996,-0.02183681144418852,-0.06830246747352599,46577.31030142858,0.24481977930403748,86222.45,0
2025-03-07,86801.74,86897.25,85218.47,86222.45,12989.23054,88762.09857142856,92820.76366666665,-0.006673714144440055,0.01934039571096154,-0.02861185812754148,-0.07108661258554382,44749.33543,-0.7097335543604072,80734.37,0
2025-03-08,86222.46,86500.0,80000.0,80734.37,26115.39345,86828.43714285713,92295.016,-0.06365035281990343,0.07538639004268725,-0.07018515296815359,-0.12525753286613014,40638.80728714286,-0.3573779548824928,78595.86,0
2025-03-09,80734.48,84123.46,77459.91,78595.86,47633.38405,85739.18714285713,91700.05333333332,-0.026489549446531337,0.08253660641649024,-0.08331461238319235,-0.14290278856980654,38990.56184,0.2216644696084738,82932.99,1
2025-03-10,78595.86,83617.4,76606.0,82932.99,48770.06853,85117.90285714286,91249.06133333333,0.05518267756087922,0.089208261096704,-0.025669251518213445,-0.0911359658041267,38013.55633571429,0.2829651637771078,83680.12,1
2025-03-11,82932.99,84539.85,80607.65,83680.12,31933.986,84128.48999999999,90790.70466666667,0.009008839546240767,0.0474141834268849,-0.005329585732490805,-0.07831842139316814,37109.26695999999,-0.13946060873631425,81115.78,0
2025-03-12,83680.12,84336.33,79939.9,81115.78,27546.27412,82869.0457142857,90301.95733333332,-0.03064455452501737,0.05253852408433458,-0.02115706412658089,-0.10172733354410265,36138.38483142857,-0.2377558031856545,83983.2,1
2025-03-13,81115.78,85309.71,80818.84,83983.2,26858.52755,82466.39571428571,89839.06433333334,0.03534971863674365,0.055363703585171835,0.01839299841561439,-0.06518171551304348,31692.409177142858,-0.1525249027337796,84338.44,1
2025-03-14,83983.19,84676.28,83618.0,84338.44,11324.7332,82197.25142857143,89430.07433333334,0.004230013172874238,0.012601093147331018,0.02604939379620553,-0.056934251383435636,31454.62384285714,-0.639966026725458,82574.53,0
2025-03-15,84338.44,85117.04,81981.12,82574.53,17596.12531,82460.13142857143,88932.54266666666,-0.02091466240067997,0.03718257060481553,0.0013873197804403286,-0.07149253215999352,30237.585537142855,-0.4180710861194424,84010.03,1
2025-03-16,82574.52,84756.83,82456.0,84010.03,17214.74358,83233.58428571429,88480.555,0.017384418341154083,0.027863679982638733,0.009328514696909167,-0.05052550811870466,25892.06547,-0.33513440246990084,82715.03,0
2025-03-17,84010.02,84021.74,81134.66,82715.03,17610.89883,83202.44714285714,88033.78533333333,-0.015414708864490274,0.03436590063899522,-0.005858206814761781,-0.06041720588515268,21440.75551285714,-0.17862508065821348,86845.94,1
2025-03-18,82715.03,87000.0,82547.16,86845.94,28151.05374,83654.70714285714,87735.98333333334,0.04994146771149093,0.05383350522873529,0.03814767830928149,-0.010144564402405036,20900.336618571426,0.34691867665833664,84223.39,0
2025-03-19,86845.93,87453.67,83655.23,84223.39,22090.30463,84098.65142857142,87354.37166666666,-0.030197615478353375,0.043737685807498435,0.0014832410426286469,-0.03584230081367986,20120.912405714284,0.09787787872514236,84088.79,0
2025-03-20,84223.38,84850.33,83175.25,84088.79,11956.97443,84113.73571428572,86935.85233333333,-0.001598012333392593,0.01988853926308825,-0.0002965712326755146,-0.03274900121088135,17992.11910285714,-0.33543267684898564,83840.59,0
2025-03-21,84088.79,84539.17,83625.1,83840.59,5420.22114,84042.6142857143,86453.70533333332,-0.0029516419489446465,0.010870295553069469,-0.002403831525605487,-0.0302256025147577,17148.61738,-0.6839266385218049,86082.5,1
2025-03-22,83840.59,86129.64,83809.75,86082.5,8461.97813,84543.75285714286,86117.056,0.026740150564303084,0.027670248980833742,0.018200601355575382,-0.0004012677813788346,15843.73921142857,-0.4659102868913597,87498.16,1
2025-03-23,86082.5,88765.43,85519.09,87498.16,30115.62111,85042.05714285714,85815.29433333334,0.016445386692998037,0.037711962361687876,0.028881037684883364,0.019610323308219282,17686.721715714284,0.7027248799444217,87392.87,0
2025-03-24,87498.16,88539.63,86310.0,87392.87,22643.25248,85710.31999999999,85519.79000000001,-0.0012033395902269048,0.025482021564796387,0.01963065824512151,0.021902298871407273,18405.62938,0.2302351640637024,86909.17,0
2025-03-25,87392.88,88275.0,85860.0,86909.17,18408.78485,85719.35285714285,85364.99966666667,-0.005534890256506095,0.027633830124376264,0.013880379438235644,0.018089033437158154,17013.87668142857,0.08198649812091541,87232.01,1
2025-03-26,86909.17,87756.39,85800.0,87232.01,17098.03897,86149.1557142857,85316.71999999999,0.0037146828119517944,0.02251074311260825,0.012569528705604304,0.022449175261308785,16300.695872857143,0.04891466618124829,84424.38,0
2025-03-27,87232.01,87515.67,83585.0,84424.38,27182.73169,86197.09714285714,85322.52966666667,-0.03218577675786664,0.04505994989683258,-0.020565856642702846,-0.01052652412177072,18475.804052857144,0.47126109436067526,82648.54,0
2025-03-28,84424.38,84624.73,81644.81,82648.54,11696.39864,86026.80428571429,85253.86166666665,-0.021034682161716924,0.03529691304810291,-0.039269903302397706,-0.030559573674834587,19372.400838571426,-0.3962339135213494,82389.99,0
2025-03-29,82648.53,83534.64,81565.0,82389.99,9864.49508,85499.30285714286,85188.53,-0.0031281863089397187,0.02383151884250088,-0.03636652876969151,-0.03285113617995279,19572.760402857144,-0.49600900041876433,82550.01,1
2025-03-30,82390.0,83943.08,81278.52,82550.01,20569.13885,84792.42428571428,85071.37933333333,0.0019421046243475514,0.0323408180604442,-0.026445927270086156,-0.02963827967869087,18208.977222857142,0.12961527702831233,85158.34,1
2025-03-31,82550.0,85579.46,82432.74,85158.34,20190.39697,84473.20571428571,84767.65733333334,0.03159709267110838,0.0381189582071472,0.008110669885450096,0.004608864736350705,17858.569292857144,0.13057191978281898,82516.29,0
2025-04-01,85158.35,88500.0,82320.0,82516.29,39931.457,83845.65142857142,84644.18,-0.031025260588069307,0.07257068743112095,-0.015854864336094027,-0.02513923579861013,20933.236742857145,0.9075624802086779,83213.09,1
2025-04-02,82516.28,83998.02,81211.24,83213.09,27337.84135,83271.52,84508.55033333333,0.008444515433802853,0.0337724870777015,-0.0007016804785118317,-0.015329340382997414,22396.065654285714,0.2206537421347765,83889.87,1
2025-04-03,83213.09,84720.0,81659.0,83889.87,32915.53976,83195.16142857143,84284.679,0.008133095406023246,0.036785077924639024,0.008350348259435945,-0.0046842321129325105,23215.038235714284,0.41785421267850215,83537.99,0
2025-04-04,83889.87,84266.0,82379.95,83537.99,9360.40468,83322.22571428571,84071.54899999998,-0.004194546969735322,0.022482452291319597,0.002589516588936962,-0.006346487085660565,22881.324812857143,-0.5909150909504883,78430.0,0
2025-04-05,83537.99,83817.63,77153.83,78430.0,27942.71436,82756.51285714285,83792.49066666666,-0.06114571346521511,0.07976969520094992,-0.05228002857746587,-0.06399727020884352,25463.92756714286,0.09734502999669314,79163.24,1
2025-04-06,78430.0,81243.58,74508.0,79163.24,78387.53089,82272.68857142856,83557.18366666668,0.00934897360703819,0.08588014790258831,-0.03779442030424171,-0.05258606709622193,33723.69785857143,1.324404969429428,76322.42,0
2025-04-07,79163.24,80867.99,76239.9,76322.42,35317.32063,81010.41428571429,83410.11866666666,-0.03588559538492875,0.05846261471864985,-0.057869032358978924,-0.08497408683701026,35884.68695285714,-0.01581081990773685,82615.22,1
2025-04-08,76322.42,83588.0,74620.0,82615.22,75488.28772,81024.54714285713,83544.09733333332,0.08245021580814658,0.11750151528214121,0.019631987011766928,-0.011118407679086974,40964.23419857143,0.8427852783497791,79607.3,0
2025-04-09,82615.22,82753.21,78464.36,79607.3,33284.80718,80509.43428571429,83433.241,-0.036408787630172725,0.05191355781658641,-0.011205323869408484,-0.045856315230520556,41813.80074571429,-0.20397556341702483,83423.84,1
2025-04-10,79607.3,84300.0,78969.58,83423.84,34435.43797,80442.85857142857,83424.69833333332,0.047942085713244806,0.0669589346705641,0.03705712951416919,-1.028871965341833e-05,42030.92906142857,-0.18071194858261866,85276.9,1
2025-04-11,83423.83,85905.0,82792.95,85276.9,18470.74437,80691.27428571429,83563.40233333333,0.022212717876894317,0.03730408925123676,0.056829263819143244,0.020505360227334242,43332.40616,-0.5737429326726314,83760.0,0
2025-04-12,85276.91,86100.0,83034.23,83760.0,24680.04181,81452.70285714287,83555.96233333331,-0.01778805071619039,0.035950763225356126,0.028326833388252603,0.002441928271410593,42866.31008142857,-0.4242555106068624,84591.58,1
2025-04-13,83760.0,85799.99,83678.0,84591.58,28659.09348,82228.18000000001,83564.40033333332,0.009928127984718264,0.025334169054441323,0.028741971426340628,0.012292072492225402,35762.24759428571,-0.19862157979748157,83643.99,0
2025-04-14,84591.58,86496.42,83600.0,83643.99,20910.99528,83274.11857142857,83600.04900000001,-0.011201942320973275,0.03424005084193957,0.00444161325171133,0.0005256097397740952,33704.201115714284,-0.379573032803604,84030.38,1
2025-04-15,83643.99,85500.0,83111.64,84030.38,20867.24519,83476.28428571428,83600.72733333333,0.004619459210398732,0.028553874582023173,0.006637762078499073,0.0051393412518238295,25901.19504,-0.1943520305617527,84947.91,1
2025-04-16,84030.38,85470.01,83736.26,84947.91,13728.84772,84239.22857142857,83675.15666666668,0.010919027142326367,0.02063241889421421,0.008412724577249975,0.015210647748214474,23107.486545714284,-0.4058701411406308,84474.69,0
2025-04-17,84947.92,85132.08,84303.96,84474.69,6529.96315,84389.35,83596.115,-0.005570825041978614,0.009748561236107903,0.0010112650470704716,0.010509758736993903,19120.990142857143,-0.6584924158627141,85077.01,1
2025-04-18,84474.7,85677.99,84364.45,85077.01,9666.58153,84360.79428571429,83624.56899999999,0.007130063794248428,0.0155495077224306,0.008489911935395179,0.017368591759199456,17863.252594285714,-0.4588565839855924,85179.24,1
2025-04-19,85077.0,85320.76,83949.52,85179.24,8091.67725,84563.54285714286,83660.91733333333,0.0012017348989739323,0.01611763461335015,0.00728088159571634,0.01814852998344692,15493.48622857143,-0.4777368288437115,87516.23,1
2025-04-20,85179.24,88465.99,85144.76,87516.23,31773.37262,84981.35,83783.43866666667,0.027436145239145015,0.038991073411784496,0.029828662406516136,0.04455285427212266,15938.383248571428,0.9935129005539426,93442.99,1
2025-04-21,87516.22,93888.0,87076.03,93442.99,43872.74705,86381.20714285714,84028.78833333333,0.06772196056913797,0.07783665702197834,0.0817513796196909,0.1120354327771755,19218.63350142857,1.282823440425087,93691.08,1
2025-04-22,93442.99,94696.05,91935.41,93691.08,27404.16808,87761.30714285714,84235.219,0.002654987816635539,0.02954357517883363,0.06756705261340767,0.11225543320543875,20152.47962857143,0.35984100145906606,93980.47,1
2025-04-23,93691.07,94005.0,91660.01,93980.47,19497.06071,89051.67285714285,84454.80566666667,0.003088874958947466,0.025028959536912164,0.05534760869415613,0.11279008054236757,20976.510055714287,-0.07052886022435668,94638.68,1
2025-04-24,93980.47,95758.04,92855.96,94638.68,27500.66648,90503.67142857143,84712.45599999999,0.007003689170739323,0.03087960722052132,0.045688848929096276,0.1171754954194694,23972.324817142857,0.14718395857601552,94628.0,0
2025-04-25,94638.68,95199.0,93870.69,94628.0,9415.06875,91868.09857142856,84958.989,-0.00011285026376100149,0.014035593057722253,0.030042000122878124,0.11380798093065818,23936.39442,-0.6066630343401569,93749.3,0
2025-04-26,94628.0,95369.0,93602.58,93749.3,11162.841,93092.39285714286,85269.81966666666,-0.009285835059390424,0.018666990742697703,0.007056507225732401,0.09944292560346653,24375.132098571426,-0.5420397741904246,95011.18,1
2025-04-27,93749.29,95630.0,92800.01,95011.18,22157.53351,94163.1,85681.90766666667,0.013460261939050413,0.0301867886146125,0.009006500423201733,0.10888264030753775,23001.440797142855,-0.03668932283788418,94256.82,0
2025-04-28,95011.18,95461.53,93742.54,94256.82,16955.3402,94279.36142857143,86077.46866666667,-0.007939697201950192,0.01809250237708873,-0.0002390918672958918,0.09502313973715606,19156.096961428575,-0.11488544696030051,94172.0,0
2025-04-29,94256.82,95228.45,92910.0,94172.0,17661.2751,94348.06428571428,86464.86833333335,-0.0008998818334843779,0.024597159123339797,-0.0018661144459848756,0.08913599031868823,17764.255107142857,-0.005797034917689889,96489.91,1
2025-04-30,94172.0,97424.02,94130.43,96489.91,21380.45343,94706.55571428571,86842.58733333334,0.02461357940789198,0.034974196151722495,0.018830315095550294,0.11108976555059025,18033.31121,0.18560885358335708,96887.14,1
2025-05-01,96489.9,97895.68,96350.0,96887.14,14905.74811,95027.76428571428,87321.61566666666,0.004116907572709737,0.016019085935419074,0.019566657473864667,0.10954360223759337,16234.037157142857,-0.08182123979914749,95856.42,0
2025-05-02,96887.13,96935.67,95753.01,95856.42,9723.34838,95203.25285714286,87743.06,-0.010638255049974196,0.012206574805136693,0.006860764976562848,0.09246725609979867,16278.077104285712,-0.40267217573014047,94277.62,0
2025-05-03,95856.42,96304.48,94151.38,94277.62,11036.38342,95278.72714285714,88089.31833333333,-0.0164704669755036,0.022461719308941346,-0.010507142285351111,0.07025030711725908,16260.011735714284,-0.32125612211219085,94733.68,1
2025-05-04,94277.61,95199.0,93514.1,94733.68,17251.18189,95239.08428571429,88462.508,0.004837521867599236,0.017871687667941456,-0.00530668989002556,0.07089073260278797,15559.104361428572,0.10875160223014717,96834.02,1
2025-05-05,94733.68,96920.65,93377.0,96834.02,16122.64513,95607.25571428573,89075.97533333334,0.02217099557411906,0.037406442988385906,0.01283128855178482,0.0870946923413985,15440.147922857142,0.04420276350672194,97030.5,1
2025-05-06,96834.02,97732.0,95784.61,97030.5,16644.83854,96015.61285714286,89671.55066666666,0.002029038967916399,0.020110597494558208,0.010570022027221208,0.0820655969326162,15294.942700000001,0.08825765918037726,103261.6,1
2025-05-07,97030.5,104145.76,96876.29,103261.6,34962.02847,96982.99714285714,90569.52333333335,0.06421795208723037,0.07491943254955917,0.06473921246107091,0.14013628646310264,17235.167705714288,1.0285284754385304,102971.99,0
2025-05-08,103261.61,104361.3,102315.14,102971.99,27617.39907,97852.26142857142,91248.08233333334,-0.002804720941306216,0.019815302124381012,0.052321004100306844,0.12848388006488407,19051.117842857144,0.4496471701976596,104809.53,1
2025-05-09,102971.99,104984.57,102818.76,104809.53,15324.78611,99131.27714285716,92088.15666666668,0.017845046988020658,0.02103300130452963,0.057280134189736744,0.13814342466839824,19851.323232857143,-0.22802193434465842,104118.0,0
2025-05-10,104809.53,104972.0,103345.06,104118.0,17987.12197,100537.04571428572,92777.96200000001,-0.006597968715249452,0.01552282507134611,0.03561825653690805,0.12222771179216013,20844.285882857144,-0.13707180610140002,102791.32,0
2025-05-11,104118.0,105819.45,100718.37,102791.32,31272.77792,101688.13714285714,93361.77600000001,-0.012742081100289989,0.04899325764997409,0.010848687842447646,0.10100004952776384,22847.371030000002,0.36876920670377883,104103.72,1
2025-05-12,102791.32,104976.25,101429.7,104103.72,21253.42409,102726.66571428571,94039.9,0.012767615008738034,0.03450242685861027,0.01340503243378205,0.10701648980911302,23580.339452857144,-0.0986803166048231,103507.82,0
2025-05-13,104103.72,104356.95,102602.05,103507.82,16452.9081,103651.99714285714,94670.44133333334,-0.005724099004339078,0.016857226619759545,-0.0013909731296197498,0.093348869427474,23552.920818571427,-0.3014493520044903,103763.71,1
2025-05-14,103507.83,104192.7,101383.07,103763.71,17998.98604,103723.72714285715,95341.09866666667,0.002472083512909165,0.02714413006243093,0.00038547455094612804,0.0883418740828719,21129.629042857145,-0.14816365192721906,103463.9,0
2025-05-15,103763.71,104550.33,103100.49,103463.9,15683.88024,103794.0,95988.88266666667,-0.002889353127408534,0.013972515053673355,-0.0031803379771470973,0.0778737821054887,19424.84063857143,-0.19258641386962505,103126.65,0
2025-05-16,103463.9,103709.86,102612.5,103126.65,11250.89622,103553.58857142857,96594.84066666666,-0.0032595910264353076,0.010606211441865236,-0.004122875675468102,0.0676206854139712,18842.85636857143,-0.4029091980573757,106454.26,1
2025-05-17,103126.65,106660.0,103105.09,106454.26,21599.98726,103887.34,97327.493,0.03226721705786041,0.034471303004606504,0.024708689239709078,0.0937737808575835,19358.979981428573,0.11576060725933231,105573.74,0
2025-05-18,106454.27,107108.62,102000.0,105573.74,30260.03524,104284.82857142857,98010.71733333333,-0.00827143899441515,0.04798886883541632,0.012359529628881805,0.07716526184524206,19214.30245571429,0.5748703503415882,106849.99,1
2025-05-19,105573.73,107320.0,104184.72,106849.99,23705.48275,104677.15285714285,98733.07566666667,0.012088802773189973,0.029697539340515854,0.02075751091379524,0.08221069057685286,19564.59655,0.21165201078475607,109643.99,1
2025-05-20,106850.0,110797.38,106100.01,109643.99,45531.040345,105553.74857142857,99470.66766666666,0.026148713149274732,0.04396228357510538,0.0387503189979421,0.10227459583788939,23718.615442142855,0.919633144525847,111696.21,1
2025-05-21,109643.99,111980.0,109177.37,111696.21,31630.77313,106686.96285714288,100079.10833333334,0.018717122570968105,0.025561182149609882,0.046952757944423495,0.11607918835541187,25666.013597857145,0.23239914174442944,107318.3,0
2025-05-22,111696.22,111800.0,106800.0,107318.3,31737.72309,107237.59142857142,100533.349,-0.039194880542958374,0.04476427223768181,0.0007526145482513636,0.06748955513259586,27959.419719285714,0.13513525704927654,107761.91,1
2025-05-23,107318.3,109506.03,106875.41,107761.91,16782.53129,107899.77142857143,100992.73033333334,0.004133591381898526,0.024512315234214436,-0.0012776804505345157,0.06702640521079614,28749.65330071429,-0.41625274174756627,109004.19,1
2025-05-24,107761.9,109299.99,106600.64,109004.19,17710.04695,108264.04714285715,101471.58066666668,0.011528100376849409,0.025049205702572113,0.0068364602716746575,0.07423368477995713,28193.947542142854,-0.37184933314045726,109434.79,1
2025-05-25,109004.2,110422.22,108670.58,109434.79,14649.11593,108815.62571428572,101965.14033333334,0.003950214762366923,0.016069472552433753,0.0056900310194419644,0.07325689585918956,25963.816212142854,-0.43578725830184983,108938.17,0
2025-05-26,109434.78,110718.0,107516.57,108938.17,21276.65635,109113.93714285715,102471.436,-0.0045379540215642646,0.02925422795202762,-0.0016108587725784814,0.06310767422055057,25616.841012142857,-0.16942700546431655,107781.78,0
2025-05-27,108938.17,109284.7,106769.43,107781.78,15633.78829,108847.90714285716,102897.12266666668,-0.010615103962183315,0.023088968724185508,-0.009794649900414967,0.04747127234215361,21345.805004285714,-0.26759434526544584,105589.75,0
2025-05-28,107781.78,108891.91,105322.86,105589.75,19834.70116,107975.5557142857,103274.887,-0.02033766746104953,0.0331136672636136,-0.02209579472412056,0.022414577902176717,19660.651865714288,0.008852671593724357,103985.48,0
2025-05-29,105589.75,106313.12,103621.0,103985.48,23706.49799,107499.43857142857,103602.003,-0.015193425498213644,0.025496035363280958,-0.032688157427852145,0.0037014438803851983,18513.333994285716,0.2805093883855384,104591.88,1
2025-05-30,103985.47,104900.0,103068.55,104591.88,11289.35922,107046.57714285715,103872.06866666666,0.00583168013761926,0.017612556831257262,-0.022931112870440203,0.006929787213955226,17728.595127142857,-0.3632118541239768,105642.93,1
2025-05-31,104591.88,105866.91,103752.49,105642.93,9709.70006,106566.39714285715,104163.92833333333,0.010049059257754888,0.020215909686296853,-0.008665650407784829,0.014198789257771977,16585.68842857143,-0.4145735884394446,105857.99,1
2025-06-01,105642.93,105935.63,103659.88,105857.99,13453.98813,106055.42571428571,104497.31400000001,0.0020357254385126597,0.021541905359875952,-0.0018616276626676124,0.013021157653870338,16414.955885714287,-0.180382315757009,105376.89,0
2025-06-02,105858.0,106794.67,104872.5,105376.89,13259.52634,105546.67142857143,104867.28966666666,-0.0045448619849232045,0.018158004118725066,-0.001608591026826706,0.004859478441305785,15269.651598571427,-0.13164185479906343,104696.86,0
2025-06-03,105376.9,106000.0,104179.0,104696.86,14034.89482,105105.96857142856,105199.39566666666,-0.006453406771313197,0.0172808272021667,-0.003892343860097095,-0.004776982448254651,15041.238245714285,-0.06690562367769315,101508.68,0
2025-06-04,104696.86,105909.71,100372.26,101508.68,22321.50154,104522.95857142858,105355.21766666666,-0.03045153407657123,0.0528903159082327,-0.028838435235917066,-0.03651017720675904,15396.495442857142,0.44977807598128183,104288.44,1
2025-06-05,101508.69,105333.0,101095.8,104288.44,15839.07385,104566.23857142856,105597.14899999999,0.02738435497492875,0.041742239014216385,-0.002656675569704059,-0.012393412250173421,14272.577708571427,0.10975565685572067,105552.15,1
2025-06-06,104288.43,105900.0,103871.09,105552.15,8344.93206,104703.42,105673.50066666667,0.012117547459483293,0.019454794745687547,0.008106038943140501,-0.0011483547521479846,13851.945257142856,-0.3975624430296622,105734.0,1
2025-06-07,105552.15,106488.14,104964.14,105734.0,8048.06305,104716.43000000001,105765.56766666667,0.0017228450581064036,0.014438360563948722,0.009717386278351853,-0.00029846827623673295,13614.56854142857,-0.4088638927109533,110263.02,1
2025-06-08,105734.01,110530.17,105318.37,110263.02,19975.37451,105345.72,105947.35066666667,0.04283399447349069,0.049291613928195886,0.04667773878236347,0.04073409392662748,14546.195167142856,0.37323707543266366,110274.39,1
2025-06-09,110263.02,110400.0,108331.03,110274.39,17071.82839,106045.36285714286,106152.56366666665,0.00010311707406522461,0.01876395186709017,0.039879416024576224,0.038829267904225424,15090.809745714285,0.1312731839885738,108645.12,0
2025-06-10,110274.39,110392.01,108064.0,108645.12,13115.91638,106609.40000000001,106347.69033333333,-0.014774690660270295,0.021111066676496645,0.019095126696144864,0.021603004818117458,14959.527111428572,-0.12323990709707093,105671.73,0
2025-06-11,108645.13,108813.55,105671.72,105671.73,17778.67218,107204.12142857142,106399.95733333334,-0.027368000756223573,0.02891827733097656,-0.014294146606970122,-0.006844244599195922,14310.551488571431,0.24234710270937154,106066.59,1
2025-06-12,105671.74,106179.53,102664.31,106066.59,26180.81734,107458.14285714286,106485.24966666666,0.0037365713860677535,0.03326546908378722,-0.012949719957405355,-0.003931621214930703,15787.943415714286,0.658279146981318,105414.64,0
2025-06-13,106066.59,106252.0,104300.0,105414.64,8798.93969,107438.49857142857,106540.28066666666,-0.006146610351101107,0.018403533101233858,-0.018837368339460238,-0.010565399862127818,15852.80164857143,-0.44495995817919587,105594.01,1
2025-06-14,105414.63,106128.57,104494.53,105594.01,7164.20047,107418.5,106611.28433333334,0.0017016613348639568,0.01550107418676144,-0.016984876906678135,-0.009541901119516723,15726.535565714285,-0.5444514502215728,106794.53,1
2025-06-15,105594.02,108952.38,104980.37,106794.53,14922.6654,106923.00142857143,106733.547,0.011369109727994016,0.03761586120123099,-0.0012015321947097858,0.0005713573821358424,15004.71997857143,-0.005468584464662674,104551.17,0
2025-06-16,106794.53,107771.34,103371.02,104551.17,17866.33025,106105.39857142857,106670.11066666666,-0.02100631933114927,0.04120360846196891,-0.014647968834331128,-0.01986442737730101,15118.220244285712,0.18177470372235116,104886.78,1
2025-06-17,104551.17,105550.27,103500.0,104886.78,13968.64167,105568.49285714285,106647.21200000001,0.003210007119002117,0.019610206179423953,-0.006457540869370499,-0.016507060681530194,15240.038142857144,-0.08342475661407933,104658.59,0
2025-06-18,104886.79,105226.17,103929.27,104658.59,7678.60737,105423.75857142857,106574.16533333334,-0.002175679129850357,0.012364760138049742,-0.007258027808884654,-0.0179741058946319,13797.17174142857,-0.44346511633659275,103297.99,0
2025-06-19,104658.59,106524.65,102345.0,103297.99,16419.06283,105028.24428571427,106362.632,-0.013000366238452011,0.0399360434723991,-0.01647418080233123,-0.028813145579172885,12402.635382857143,0.3238366140065958,102120.01,0
2025-06-20,103297.98,103982.64,100837.9,102120.01,11154.21332,104557.58285714286,106043.42533333335,-0.011403611183877954,0.030443383307205092,-0.02331320972170255,-0.03699819504132972,12739.103044285714,-0.1244114062643237,100963.87,0
2025-06-21,102120.02,103399.62,98200.0,100963.87,28746.41072,103896.13428571427,105831.611,-0.011321482310716436,0.050916754618731914,-0.028223035494762048,-0.04599515167542908,15822.275937142856,0.8168315882115091,105333.93,1
2025-06-22,100963.87,106074.2,99613.33,105333.93,27666.50609,103687.47714285714,105750.67833333332,0.04328340425144161,0.06399190126131254,0.015878994286594755,-0.003940857306084629,17642.82460714286,0.5681449374494695,106083.0,1
2025-06-23,105333.94,106290.0,104622.02,106083.0,14651.69335,103906.31000000001,105653.30533333332,0.007111288156504899,0.015835161962041825,0.020948583392096088,0.004067025308020437,17183.590764285716,-0.14734390786051532,107340.58,1
2025-06-24,106083.0,108135.3,105808.03,107340.58,16701.15551,104256.85285714285,105583.49833333332,0.011854679826173862,0.021938199334483415,0.029578172161810874,0.01664163145190993,17573.949884285714,-0.0496640982836846,106947.06,0
2025-06-25,107340.59,108272.45,106562.5,106947.06,10573.27279,104583.77714285716,105517.128,-0.003666180705733021,0.01593013416453177,0.022597031028193715,0.013551657698643966,17987.473515714286,-0.4121868876825343,107047.59,1
2025-06-26,106947.06,107735.34,106356.76,107047.59,12232.44042,105119.43428571429,105492.655,0.0009399977895605437,0.012890302921838168,0.018342523695903692,0.014739746572877493,17389.3846,-0.2965570259455875,107296.79,1
2025-06-27,107047.58,107577.75,106811.51,107296.79,3282.17352,105858.9742857143,105549.55633333333,0.0023280302086230425,0.007157938554052368,0.013582369600568934,0.01655368082409341,16264.807485714287,-0.7982039736478406,108356.93,1
2025-06-28,107296.79,108528.5,107172.52,108356.93,6831.7364,106915.12571428572,105695.27133333334,0.009880444699230979,0.012637656727661619,0.013485503347461543,0.02518238170062053,13134.139725714287,-0.4798489628807065,107146.5,0
2025-06-29,108356.93,108789.99,106733.33,107146.5,9754.12491,107174.06428571428,105780.42533333335,-0.011170766835125294,0.01898041961875446,-0.00025719175528136906,0.012914248192535654,10575.228128571429,-0.07764401945647185,105681.14,0
2025-06-30,107146.51,107540.0,105250.85,105681.14,10505.62437,107116.6557142857,105781.69900000001,-0.013676320395316613,0.021364671607129286,-0.013401423940219759,-0.0009506275750024432,9982.932560000001,0.0523585436301894,108849.6,1
2025-07-01,105681.13,109730.0,105100.19,108849.6,17691.89592,107332.23,105881.41933333332,0.029981416739204066,0.043809240116944224,0.014137132900341397,0.02803306458635889,10124.466904285713,0.7474397503843855,109584.78,1
2025-07-02,108849.59,110529.18,108530.4,109584.78,13047.08225,107709.04714285713,106021.68233333335,0.0067541825375731996,0.01836277013078321,0.017414812468399574,0.033607254556329666,10477.868255714286,0.2452038841855593,107984.24,0
2025-07-03,109584.77,109767.59,107245.0,107984.24,11793.86615,107842.85428571429,106131.26166666666,-0.014605405477421715,0.023019530907442673,0.0013110346088497865,0.017459307505013146,10415.214788571428,0.13236898032495314,108198.12,1
2025-07-04,107984.25,108420.56,107756.31,108198.12,3736.9757,107971.61571428571,106354.243,0.001980566610408419,0.00615136003630159,0.002097813246711605,0.01733712683188383,10480.186528571428,-0.6434246957521096,109203.84,1
2025-07-05,108198.12,109700.0,107800.01,109203.84,6447.607,108092.60285714285,106518.08966666667,0.009295170747883616,0.017560286629749254,0.010280418025697659,0.025214030234094572,10425.310899999999,-0.3815429523545431,108262.94,0
2025-07-06,109203.85,109700.0,107513.2,108262.94,9405.37601,108252.0942857143,106608.44933333332,-0.008616088169052679,0.02002493501831669,0.00010018941764842213,0.015519320251001613,10375.489628571426,-0.09350051451065816,108922.98,1
2025-07-07,108262.94,109216.56,107429.57,108922.98,9216.0208,108715.21428571429,106714.74866666667,0.006096638424930947,0.016506017664031574,0.0019111006279183454,0.020692841063899643,10191.260547142856,-0.09569373117599927,111233.99,1
2025-07-08,108922.99,111999.79,108324.53,111233.99,17282.2865,109055.84142857142,106747.11433333332,0.02121682484111022,0.03374182071204614,0.019972782226940208,0.04203275839996733,10132.744915714286,0.7055878386120136,116010.0,1
